MolprovityPHI,MolprovityPSI,MolprovityRegion
-24,-88,0.03
-24,-87,0.03
-24,-86,0.03
-24,-85,0.03
-24,-84,0.03
-24,-83,0.03
-24,-82,0.03
-24,-81,0.03
-24,-80,0.03
-24,-79,0.03
-24,-78,0.03
-24,-77,0.03
-24,-76,0.03
-24,-75,0.03
-24,-74,0.03
-24,-73,0.03
-24,-72,0.03
-24,-71,0.03
-24,-70,0.03
-24,-69,0.03
-24,-68,0.03
-24,-67,0.03
-24,-66,0.03
-24,-65,0.03
-24,-64,0.03
-24,-63,0.03
-24,-62,0.03
-24,-61,0.03
-24,-60,0.03
-24,-59,0.03
-24,-58,0.03
-24,-57,0.03
-24,-56,0.03
-24,-55,0.03
-24,-54,0.03
-24,-53,0.03
-24,-52,0.03
-24,-51,0.03
-24,-50,0.03
-24,-49,0.03
-24,-48,0.03
-24,-47,0.03
-24,-46,0.03
-24,-45,0.03
-24,-44,0.03
-24,-43,0.03
-24,-42,0.03
-24,-41,0.03
-24,-40,0.03
-24,-39,0.03
-24,-38,0.03
-24,-37,0.03
-24,-36,0.03
-24,-35,0.03
-24,-34,0.03
-24,-33,0.03
-24,-32,0.03
-24,-31,0.03
-24,-30,0.03
-24,-29,0.03
-24,-28,0.03
-24,-27,0.03
-24,-26,0.03
-24,-25,0.03
-24,-24,0.03
-24,-23,0.03
-24,-22,0.03
-24,-21,0.03
-24,-20,0.03
-24,-19,0.03
-24,-18,0.03
-24,-17,0.03
-24,-16,0.03
-24,-15,0.03
-24,-14,0.03
-24,-13,0.03
-24,-12,0.03
-24,-11,0.03
-24,-10,0.03
-24,-9,0.03
-24,-8,0.03
-24,-7,0.03
-24,-6,0.03
-24,-5,0.03
-24,-4,0.03
-24,-3,0.03
-24,-2,0.03
-24,-1,0.03
-24,0,0.03
-24,1,0.03
-24,2,0.03
-24,3,0.03
-24,4,0.03
-24,5,0.03
-24,6,0.03
-24,7,0.03
-24,8,0.03
-24,9,0.03
-24,10,0.03
-24,11,0.03
-24,12,0.03
-24,13,0.03
-24,14,0.03
-24,15,0.03
-24,16,0.03
-24,17,0.03
-24,18,0.03
-24,19,0.03
-24,20,0.03
-24,21,0.03
-24,22,0.03
-24,23,0.03
-24,24,0.03
-24,25,0.03
-24,26,0.03
-24,27,0.03
-24,28,0.03
-24,29,0.03
-24,30,0.03
-24,31,0.03
-24,32,0.03
-24,33,0.03
-24,34,0.03
-24,35,0.03
-24,36,0.03
-24,37,0.03
-24,38,0.03
-24,39,0.03
-24,40,0.03
-24,41,0.03
-24,42,0.03
-24,43,0.03
-24,44,0.03
-24,45,0.03
-24,46,0.03
-24,47,0.03
-24,48,0.03
-24,49,0.03
-24,50,0.03
-24,51,0.03
-24,52,0.03
-24,53,0.03
-24,54,0.03
-24,55,0.03
-24,56,0.03
-24,57,0.03
-24,58,0.03
-24,59,0.03
-24,60,0.03
-24,61,0.03
-24,62,0.03
-24,63,0.03
-24,64,0.03
-24,65,0.03
-24,66,0.03
-24,67,0.03
-24,68,0.03
-24,69,0.03
-24,70,0.03
-24,71,0.03
-24,72,0.03
-24,73,0.03
-24,74,0.03
-24,75,0.03
-24,76,0.03
-24,77,0.03
-24,78,0.03
-24,79,0.03
-24,80,0.03
-24,81,0.03
-24,82,0.03
-24,83,0.03
-24,84,0.03
-24,85,0.03
-24,86,0.03
-24,87,0.03
-24,88,0.03
-24,89,0.03
-24,90,0.03
-24,91,0.03
-24,92,0.03
-24,93,0.03
-24,94,0.03
-24,95,0.03
-24,96,0.03
-24,97,0.03
-24,98,0.03
-24,99,0.03
-24,100,0.03
-24,101,0.03
-24,102,0.03
-24,103,0.03
-24,104,0.03
-24,105,0.03
-24,106,0.03
-24,107,0.03
-24,108,0.03
-24,109,0.03
-24,110,0.03
-24,111,0.03
-24,112,0.03
-24,113,0.03
-24,114,0.03
-24,115,0.03
-24,116,0.03
-24,117,0.03
-24,118,0.03
-24,119,0.03
-24,120,0.03
-24,121,0.03
-24,122,0.03
-24,123,0.03
-24,124,0.03
-24,125,0.03
-24,126,0.03
-24,127,0.03
-24,128,0.03
-24,129,0.03
-24,130,0.03
-24,131,0.03
-24,132,0.03
-24,133,0.03
-24,134,0.03
-24,135,0.03
-24,136,0.03
-24,137,0.03
-24,138,0.03
-24,139,0.03
-24,140,0.03
-24,141,0.03
-24,142,0.03
-24,143,0.03
-24,144,0.03
-24,145,0.03
-24,146,0.03
-24,147,0.03
-24,148,0.03
-24,149,0.03
-24,150,0.03
-24,151,0.03
-24,152,0.03
-24,153,0.03
-24,154,0.03
-24,155,0.03
-24,156,0.03
-24,157,0.03
-24,158,0.03
-24,159,0.03
-24,160,0.03
-24,161,0.03
-24,162,0.03
-24,163,0.03
-24,164,0.03
-24,165,0.03
-24,166,0.03
-24,167,0.03
-24,168,0.03
-24,169,0.03
-24,170,0.03
-24,171,0.03
-24,172,0.03
-24,173,0.03
-24,174,0.03
-24,175,0.03
-24,176,0.03
-24,177,0.03
-24,178,0.03
-24,179,0.03
-25,-180,0.03
-25,-179,0.03
-25,-178,0.03
-25,-177,0.03
-25,-176,0.03
-25,-175,0.03
-25,-174,0.03
-25,-173,0.03
-25,-172,0.03
-25,-171,0.03
-25,-170,0.03
-25,-169,0.03
-25,-168,0.03
-25,-167,0.03
-25,-166,0.03
-25,-165,0.03
-25,-164,0.03
-25,-163,0.03
-25,-162,0.03
-25,-161,0.03
-25,-160,0.03
-25,-159,0.03
-25,-158,0.03
-25,-157,0.03
-25,-156,0.03
-25,-155,0.03
-25,-154,0.03
-25,-153,0.03
-25,-152,0.03
-25,-151,0.03
-25,-150,0.03
-25,-149,0.03
-25,-148,0.03
-25,-147,0.03
-25,-146,0.03
-25,-145,0.03
-25,-144,0.03
-25,-143,0.03
-25,-142,0.03
-25,-141,0.03
-25,-140,0.03
-25,-139,0.03
-25,-138,0.03
-25,-137,0.03
-25,-136,0.03
-25,-135,0.03
-25,-134,0.03
-25,-133,0.03
-25,-132,0.03
-25,-131,0.03
-25,-130,0.03
-25,-129,0.03
-25,-128,0.03
-25,-127,0.03
-25,-126,0.03
-25,-125,0.03
-25,-124,0.03
-25,-123,0.03
-25,-122,0.03
-25,-121,0.03
-25,-120,0.03
-25,-119,0.03
-25,-118,0.03
-25,-117,0.03
-25,-116,0.03
-25,-115,0.03
-25,-114,0.03
-25,-113,0.03
-25,-112,0.03
-25,-111,0.03
-25,-110,0.03
-25,-109,0.03
-25,-108,0.03
-25,-107,0.03
-25,-106,0.03
-25,-105,0.03
-25,-104,0.03
-25,-103,0.03
-25,-102,0.03
-25,-101,0.03
-25,-100,0.03
-25,-99,0.03
-25,-98,0.03
-25,-97,0.03
-25,-96,0.03
-25,-95,0.03
-25,-94,0.03
-25,-93,0.03
-25,-92,0.03
-25,-91,0.03
-25,-90,0.03
-25,-89,0.03
-25,-88,0.03
-25,-87,0.03
-25,-86,0.03
-25,-85,0.03
-25,-84,0.03
-25,-83,0.03
-25,-82,0.03
-25,-81,0.03
-25,-80,0.03
-25,-79,0.03
-25,-78,0.03
-25,-77,0.03
-25,-76,0.03
-25,-75,0.03
-25,-74,0.03
-25,-73,0.03
-25,-72,0.03
-25,-71,0.03
-25,-70,0.03
-25,-69,0.03
-25,-68,0.03
-25,-67,0.03
-25,-66,0.03
-25,-65,0.03
-25,-64,0.03
-25,-63,0.03
-25,-62,0.03
-25,-61,0.03
-25,-60,0.03
-25,-59,0.03
-25,-58,0.03
-25,-57,0.03
-25,-56,0.03
-25,-55,0.03
-25,-54,0.03
-25,-53,0.03
-25,-52,0.03
-25,-51,0.03
-25,-50,0.03
-25,-49,0.03
-25,-48,0.03
-25,-47,0.03
-25,-46,0.03
-25,-45,0.03
-25,-44,0.03
-25,-43,0.03
-25,-42,0.03
-25,-41,0.03
-25,-40,0.03
-25,-39,0.03
-25,-38,0.03
-25,-37,0.03
-25,-36,0.03
-25,-35,0.03
-25,-34,0.03
-25,-33,0.03
-25,-32,0.03
-25,-31,0.03
-25,-30,0.03
-25,-29,0.03
-25,-28,0.03
-25,-27,0.03
-25,-26,0.03
-25,-25,0.03
-25,-24,0.03
-25,-23,0.03
-25,-22,0.03
-25,-21,0.03
-25,-20,0.03
-25,-19,0.03
-25,-18,0.03
-25,-17,0.03
-25,-16,0.03
-25,-15,0.03
-25,-14,0.03
-25,-13,0.03
-25,-12,0.03
-25,-11,0.03
-25,-10,0.03
-25,-9,0.03
-25,-8,0.03
-25,-7,0.03
-25,-6,0.03
-25,-5,0.03
-25,-4,0.03
-25,-3,0.03
-25,-2,0.03
-25,-1,0.03
-25,0,0.03
-25,1,0.03
-25,2,0.03
-25,3,0.03
-25,4,0.03
-25,5,0.03
-25,6,0.03
-25,7,0.03
-25,8,0.03
-25,9,0.03
-25,10,0.03
-25,11,0.03
-25,12,0.03
-25,13,0.03
-25,14,0.03
-25,15,0.03
-25,16,0.03
-25,17,0.03
-25,18,0.03
-25,19,0.03
-25,20,0.03
-25,21,0.03
-25,22,0.03
-25,23,0.03
-25,24,0.03
-25,25,0.03
-25,26,0.03
-25,27,0.03
-25,28,0.03
-25,29,0.03
-25,30,0.03
-25,31,0.03
-25,32,0.03
-25,33,0.03
-25,34,0.03
-25,35,0.03
-25,36,0.03
-25,37,0.03
-25,38,0.03
-25,39,0.03
-25,40,0.03
-25,41,0.03
-25,42,0.03
-25,43,0.03
-25,44,0.03
-25,45,0.03
-25,46,0.03
-25,47,0.03
-25,48,0.03
-25,49,0.03
-25,50,0.03
-25,51,0.03
-25,52,0.03
-25,53,0.03
-25,54,0.03
-25,55,0.03
-25,56,0.03
-25,57,0.03
-25,58,0.03
-25,59,0.03
-25,60,0.03
-25,61,0.03
-25,62,0.03
-25,63,0.03
-25,64,0.03
-25,65,0.03
-25,66,0.03
-25,67,0.03
-25,68,0.03
-25,69,0.03
-25,70,0.03
-25,71,0.03
-25,72,0.03
-25,73,0.03
-25,74,0.03
-25,75,0.03
-25,76,0.03
-25,77,0.03
-25,78,0.03
-25,79,0.03
-25,80,0.03
-25,81,0.03
-25,82,0.03
-25,83,0.03
-25,84,0.03
-25,85,0.03
-25,86,0.03
-25,87,0.03
-25,88,0.03
-25,89,0.03
-25,90,0.03
-25,91,0.03
-25,92,0.03
-25,93,0.03
-25,94,0.03
-25,95,0.03
-25,96,0.03
-25,97,0.03
-25,98,0.03
-25,99,0.03
-25,100,0.03
-25,101,0.03
-25,102,0.03
-25,103,0.03
-25,104,0.03
-25,105,0.03
-25,106,0.03
-25,107,0.03
-25,108,0.03
-25,109,0.03
-25,110,0.03
-25,111,0.03
-25,112,0.03
-25,113,0.03
-25,114,0.03
-25,115,0.03
-25,116,0.03
-25,117,0.03
-25,118,0.03
-25,119,0.03
-25,120,0.03
-25,121,0.03
-25,122,0.03
-25,123,0.03
-25,124,0.03
-25,125,0.03
-25,126,0.03
-25,127,0.03
-25,128,0.03
-25,129,0.03
-25,130,0.03
-25,131,0.03
-25,132,0.03
-25,133,0.03
-25,134,0.03
-25,135,0.03
-25,136,0.03
-25,137,0.03
-25,138,0.03
-25,139,0.03
-25,140,0.03
-25,141,0.03
-25,142,0.03
-25,143,0.03
-25,144,0.03
-25,145,0.03
-25,146,0.03
-25,147,0.03
-25,148,0.03
-25,149,0.03
-25,150,0.03
-25,151,0.03
-25,152,0.03
-25,153,0.03
-25,154,0.03
-25,155,0.03
-25,156,0.03
-25,157,0.03
-25,158,0.03
-25,159,0.03
-25,160,0.03
-25,161,0.03
-25,162,0.03
-25,163,0.03
-25,164,0.03
-25,165,0.03
-25,166,0.03
-25,167,0.03
-25,168,0.03
-25,169,0.03
-25,170,0.03
-25,171,0.03
-25,172,0.03
-25,173,0.03
-25,174,0.03
-25,175,0.03
-25,176,0.03
-25,177,0.03
-25,178,0.03
-25,179,0.03
-26,-180,0.03
-26,-179,0.03
-26,-178,0.03
-26,-177,0.03
-26,-176,0.03
-26,-175,0.03
-26,-174,0.03
-26,-173,0.03
-26,-172,0.03
-26,-171,0.03
-26,-170,0.03
-26,-169,0.03
-26,-168,0.03
-26,-167,0.03
-26,-166,0.03
-26,-165,0.03
-26,-164,0.03
-26,-163,0.03
-26,-162,0.03
-26,-161,0.03
-26,-160,0.03
-26,-159,0.03
-26,-158,0.03
-26,-157,0.03
-26,-156,0.03
-26,-155,0.03
-26,-154,0.03
-26,-153,0.03
-26,-152,0.03
-26,-151,0.03
-26,-150,0.03
-26,-149,0.03
-26,-148,0.03
-26,-147,0.03
-26,-146,0.03
-26,-145,0.03
-26,-144,0.03
-26,-143,0.03
-26,-142,0.03
-26,-141,0.03
-26,-140,0.03
-26,-139,0.03
-26,-138,0.03
-26,-137,0.03
-26,-136,0.03
-26,-135,0.03
-26,-134,0.03
-26,-133,0.03
-26,-132,0.03
-26,-131,0.03
-26,-130,0.03
-26,-129,0.03
-26,-128,0.03
-26,-127,0.03
-26,-126,0.03
-26,-125,0.03
-26,-124,0.03
-26,-123,0.03
-26,-122,0.03
-26,-121,0.03
-26,-120,0.03
-26,-119,0.03
-26,-118,0.03
-26,-117,0.03
-26,-116,0.03
-26,-115,0.03
-26,-114,0.03
-26,-113,0.03
-26,-112,0.03
-26,-111,0.03
-26,-110,0.03
-26,-109,0.03
-26,-108,0.03
-26,-107,0.03
-26,-106,0.03
-26,-105,0.03
-26,-104,0.03
-26,-103,0.03
-26,-102,0.03
-26,-101,0.03
-26,-100,0.03
-26,-99,0.03
-26,-98,0.03
-26,-97,0.03
-26,-96,0.03
-26,-95,0.03
-26,-94,0.03
-26,-93,0.03
-26,-92,0.03
-26,-91,0.03
-26,-90,0.03
-26,-89,0.03
-26,-88,0.03
-26,-87,0.03
-26,-86,0.03
-26,-85,0.03
-26,-84,0.03
-26,-83,0.03
-26,-82,0.03
-26,-81,0.03
-26,-80,0.03
-26,-79,0.03
-26,-78,0.03
-26,-77,0.03
-26,-76,0.03
-26,-75,0.03
-26,-74,0.03
-26,-73,0.03
-26,-72,0.03
-26,-71,0.03
-26,-70,0.03
-26,-69,0.03
-26,-68,0.03
-26,-67,0.03
-26,-66,0.03
-26,-65,0.03
-26,-64,0.03
-26,-63,0.03
-26,-62,0.03
-26,-61,0.03
-26,-60,0.03
-26,-59,0.03
-26,-58,0.03
-26,-57,0.03
-26,-56,0.03
-26,-55,0.03
-26,-54,0.03
-26,-53,0.03
-26,-52,0.03
-26,-51,0.03
-26,-50,0.03
-26,-49,0.03
-26,-48,0.03
-26,-47,0.03
-26,-46,0.03
-26,-45,0.03
-26,-44,0.03
-26,-43,0.03
-26,-42,0.03
-26,-41,0.03
-26,-40,0.03
-26,-39,0.03
-26,-38,0.03
-26,-37,0.03
-26,-36,0.03
-26,-35,0.03
-26,-34,0.03
-26,-33,0.03
-26,-32,0.03
-26,-31,0.03
-26,-30,0.03
-26,-29,0.03
-26,-28,0.03
-26,-27,0.03
-26,-26,0.03
-26,-25,0.03
-26,-24,0.03
-26,-23,0.03
-26,-22,0.03
-26,-21,0.03
-26,-20,0.03
-26,-19,0.03
-26,-18,0.03
-26,-17,0.03
-26,-16,0.03
-26,-15,0.03
-26,-14,0.03
-26,-13,0.03
-26,-12,0.03
-26,-11,0.03
-26,-10,0.03
-26,-9,0.03
-26,-8,0.03
-26,-7,0.03
-26,-6,0.03
-26,-5,0.03
-26,-4,0.03
-26,-3,0.03
-26,-2,0.03
-26,-1,0.03
-26,0,0.03
-26,1,0.03
-26,2,0.03
-26,3,0.03
-26,4,0.03
-26,5,0.03
-26,6,0.03
-26,7,0.03
-26,8,0.03
-26,9,0.03
-26,10,0.03
-26,11,0.03
-26,12,0.03
-26,13,0.03
-26,14,0.03
-26,15,0.03
-26,16,0.03
-26,17,0.03
-26,18,0.03
-26,19,0.03
-26,20,0.03
-26,21,0.03
-26,22,0.03
-26,23,0.03
-26,24,0.03
-26,25,0.03
-26,26,0.03
-26,27,0.03
-26,28,0.03
-26,29,0.03
-26,30,0.03
-26,31,0.03
-26,32,0.03
-26,33,0.03
-26,34,0.03
-26,35,0.03
-26,36,0.03
-26,37,0.03
-26,38,0.03
-26,39,0.03
-26,40,0.03
-26,41,0.03
-26,42,0.03
-26,43,0.03
-26,44,0.03
-26,45,0.03
-26,46,0.03
-26,47,0.03
-26,48,0.03
-26,49,0.03
-26,50,0.03
-26,51,0.03
-26,52,0.03
-26,53,0.03
-26,54,0.03
-26,55,0.03
-26,56,0.03
-26,57,0.03
-26,58,0.03
-26,59,0.03
-26,60,0.03
-26,61,0.03
-26,62,0.03
-26,63,0.03
-26,64,0.03
-26,65,0.03
-26,66,0.03
-26,67,0.03
-26,68,0.03
-26,69,0.03
-26,70,0.03
-26,71,0.03
-26,72,0.03
-26,73,0.03
-26,74,0.03
-26,75,0.03
-26,76,0.03
-26,77,0.03
-26,78,0.03
-26,79,0.03
-26,80,0.03
-26,81,0.03
-26,82,0.03
-26,83,0.03
-26,84,0.03
-26,85,0.03
-26,86,0.03
-26,87,0.03
-26,88,0.03
-26,89,0.03
-26,90,0.03
-26,91,0.03
-26,92,0.03
-26,93,0.03
-26,94,0.03
-26,95,0.03
-26,96,0.03
-26,97,0.03
-26,98,0.03
-26,99,0.03
-26,100,0.03
-26,101,0.03
-26,102,0.03
-26,103,0.03
-26,104,0.03
-26,105,0.03
-26,106,0.03
-26,107,0.03
-26,108,0.03
-26,109,0.03
-26,110,0.03
-26,111,0.03
-26,112,0.03
-26,113,0.03
-26,114,0.03
-26,115,0.03
-26,116,0.03
-26,117,0.03
-26,118,0.03
-26,119,0.03
-26,120,0.03
-26,121,0.03
-26,122,0.03
-26,123,0.03
-26,124,0.03
-26,125,0.03
-26,126,0.03
-26,127,0.03
-26,128,0.03
-26,129,0.03
-26,130,0.03
-26,131,0.03
-26,132,0.03
-26,133,0.03
-26,134,0.03
-26,135,0.03
-26,136,0.03
-26,137,0.03
-26,138,0.03
-26,139,0.03
-26,140,0.03
-26,141,0.03
-26,142,0.03
-26,143,0.03
-26,144,0.03
-26,145,0.03
-26,146,0.03
-26,147,0.03
-26,148,0.03
-26,149,0.03
-26,150,0.03
-26,151,0.03
-26,152,0.03
-26,153,0.03
-26,154,0.03
-26,155,0.03
-26,156,0.03
-26,157,0.03
-26,158,0.03
-26,159,0.03
-26,160,0.03
-26,161,0.03
-26,162,0.03
-26,163,0.03
-26,164,0.03
-26,165,0.03
-26,166,0.03
-26,167,0.03
-26,168,0.03
-26,169,0.03
-26,170,0.03
-26,171,0.03
-26,172,0.03
-26,173,0.03
-26,174,0.03
-26,175,0.03
-26,176,0.03
-26,177,0.03
-26,178,0.03
-26,179,0.03
-27,-180,0.03
-27,-179,0.03
-27,-178,0.03
-27,-177,0.03
-27,-176,0.03
-27,-175,0.03
-27,-174,0.03
-27,-173,0.03
-27,-172,0.03
-27,-171,0.03
-27,-170,0.03
-27,-169,0.03
-27,-168,0.03
-27,-167,0.03
-27,-166,0.03
-27,-165,0.03
-27,-164,0.03
-27,-163,0.03
-27,-162,0.03
-27,-161,0.03
-27,-160,0.03
-27,-159,0.03
-27,-158,0.03
-27,-157,0.03
-27,-156,0.03
-27,-155,0.03
-27,-154,0.03
-27,-153,0.03
-27,-152,0.03
-27,-151,0.03
-27,-150,0.03
-27,-149,0.03
-27,-148,0.03
-27,-147,0.03
-27,-146,0.03
-27,-145,0.03
-27,-144,0.03
-27,-143,0.03
-27,-142,0.03
-27,-141,0.03
-27,-140,0.03
-27,-139,0.03
-27,-138,0.03
-27,-137,0.03
-27,-136,0.03
-27,-135,0.03
-27,-134,0.03
-27,-133,0.03
-27,-132,0.03
-27,-131,0.03
-27,-130,0.03
-27,-129,0.03
-27,-128,0.03
-27,-127,0.03
-27,-126,0.03
-27,-125,0.03
-27,-124,0.03
-27,-123,0.03
-27,-122,0.03
-27,-121,0.03
-27,-120,0.03
-27,-119,0.03
-27,-118,0.03
-27,-117,0.03
-27,-116,0.03
-27,-115,0.03
-27,-114,0.03
-27,-113,0.03
-27,-112,0.03
-27,-111,0.03
-27,-110,0.03
-27,-109,0.03
-27,-108,0.03
-27,-107,0.03
-27,-106,0.03
-27,-105,0.03
-27,-104,0.03
-27,-103,0.03
-27,-102,0.03
-27,-101,0.03
-27,-100,0.03
-27,-99,0.03
-27,-98,0.03
-27,-97,0.03
-27,-96,0.03
-27,-95,0.03
-27,-94,0.03
-27,-93,0.03
-27,-92,0.03
-27,-91,0.03
-27,-90,0.03
-27,-89,0.03
-27,-88,0.03
-27,-87,0.03
-27,-86,0.03
-27,-85,0.03
-27,-84,0.03
-27,-83,0.03
-27,-82,0.03
-27,-81,0.03
-27,-80,0.03
-27,-79,0.03
-27,-78,0.03
-27,-77,0.03
-27,-76,0.03
-27,-75,0.03
-27,-74,0.03
-27,-73,0.03
-27,-72,0.03
-27,-71,0.03
-27,-70,0.03
-27,-69,0.03
-27,-68,0.03
-27,-67,0.03
-27,-66,0.03
-27,-65,0.03
-27,-64,0.03
-27,-63,0.03
-27,-62,0.03
-27,-61,0.03
-27,-60,0.03
-27,-59,0.03
-27,-58,0.03
-27,-57,0.03
-27,-56,0.03
-27,-55,0.03
-27,-54,0.03
-27,-53,0.03
-27,-52,0.03
-27,-51,0.03
-27,-50,0.03
-27,-49,0.03
-27,-48,0.03
-27,-47,0.03
-27,-46,0.03
-27,-45,0.03
-27,-44,0.03
-27,-43,0.03
-27,-42,0.03
-27,-41,0.03
-27,-40,0.03
-27,-39,0.03
-27,-38,0.03
-27,-37,0.03
-27,-36,0.03
-27,-35,0.03
-27,-34,0.03
-27,-33,0.03
-27,-32,0.03
-27,-31,0.03
-27,-30,0.03
-27,-29,0.03
-27,-28,0.03
-27,-27,0.03
-27,-26,0.03
-27,-25,0.03
-27,-24,0.03
-27,-23,0.03
-27,-22,0.03
-27,-21,0.03
-27,-20,0.03
-27,-19,0.03
-27,-18,0.03
-27,-17,0.03
-27,-16,0.03
-27,-15,0.03
-27,-14,0.03
-27,-13,0.03
-27,-12,0.03
-27,-11,0.03
-27,-10,0.03
-27,-9,0.03
-27,-8,0.03
-27,-7,0.03
-27,-6,0.03
-27,-5,0.03
-27,-4,0.03
-27,-3,0.03
-27,-2,0.03
-27,-1,0.03
-27,0,0.03
-27,1,0.03
-27,2,0.03
-27,3,0.03
-27,4,0.03
-27,5,0.03
-27,6,0.03
-27,7,0.03
-27,8,0.03
-27,9,0.03
-27,10,0.03
-27,11,0.03
-27,12,0.03
-27,13,0.03
-27,14,0.03
-27,15,0.03
-27,16,0.03
-27,17,0.03
-27,18,0.03
-27,19,0.03
-27,20,0.03
-27,21,0.03
-27,22,0.03
-27,23,0.03
-27,24,0.03
-27,25,0.03
-27,26,0.03
-27,27,0.03
-27,28,0.03
-27,29,0.03
-27,30,0.03
-27,31,0.03
-27,32,0.03
-27,33,0.03
-27,34,0.03
-27,35,0.03
-27,36,0.03
-27,37,0.03
-27,38,0.03
-27,39,0.03
-27,40,0.03
-27,41,0.03
-27,42,0.03
-27,43,0.03
-27,44,0.03
-27,45,0.03
-27,46,0.03
-27,47,0.03
-27,48,0.03
-27,49,0.03
-27,50,0.03
-27,51,0.03
-27,52,0.03
-27,53,0.03
-27,54,0.03
-27,55,0.03
-27,56,0.03
-27,57,0.03
-27,58,0.03
-27,59,0.03
-27,60,0.03
-27,61,0.03
-27,62,0.03
-27,63,0.03
-27,64,0.03
-27,65,0.03
-27,66,0.03
-27,67,0.03
-27,68,0.03
-27,69,0.03
-27,70,0.03
-27,71,0.03
-27,72,0.03
-27,73,0.03
-27,74,0.03
-27,75,0.03
-27,76,0.03
-27,77,0.03
-27,78,0.03
-27,79,0.03
-27,80,0.03
-27,81,0.03
-27,82,0.03
-27,83,0.03
-27,84,0.03
-27,85,0.03
-27,86,0.03
-27,87,0.03
-27,88,0.03
-27,89,0.03
-27,90,0.03
-27,91,0.03
-27,92,0.03
-27,93,0.03
-27,94,0.03
-27,95,0.03
-27,96,0.03
-27,97,0.03
-27,98,0.03
-27,99,0.03
-27,100,0.03
-27,101,0.03
-27,102,0.03
-27,103,0.03
-27,104,0.03
-27,105,0.03
-27,106,0.03
-27,107,0.03
-27,108,0.03
-27,109,0.03
-27,110,0.03
-27,111,0.03
-27,112,0.03
-27,113,0.03
-27,114,0.03
-27,115,0.03
-27,116,0.03
-27,117,0.03
-27,118,0.03
-27,119,0.03
-27,120,0.03
-27,121,0.03
-27,122,0.03
-27,123,0.03
-27,124,0.03
-27,125,0.03
-27,126,0.03
-27,127,0.03
-27,128,0.03
-27,129,0.03
-27,130,0.03
-27,131,0.03
-27,132,0.03
-27,133,0.03
-27,134,0.03
-27,135,0.03
-27,136,0.03
-27,137,0.03
-27,138,0.03
-27,139,0.03
-27,140,0.03
-27,141,0.03
-27,142,0.03
-27,143,0.03
-27,144,0.03
-27,145,0.03
-27,146,0.03
-27,147,0.03
-27,148,0.03
-27,149,0.03
-27,150,0.03
-27,151,0.03
-27,152,0.03
-27,153,0.03
-27,154,0.03
-27,155,0.03
-27,156,0.03
-27,157,0.03
-27,158,0.03
-27,159,0.03
-27,160,0.03
-27,161,0.03
-27,162,0.03
-27,163,0.03
-27,164,0.03
-27,165,0.03
-27,166,0.03
-27,167,0.03
-27,168,0.03
-27,169,0.03
-27,170,0.03
-27,171,0.03
-27,172,0.03
-27,173,0.03
-27,174,0.03
-27,175,0.03
-27,176,0.03
-27,177,0.03
-27,178,0.03
-27,179,0.03
-28,-180,0.03
-28,-179,0.03
-28,-178,0.03
-28,-177,0.03
-28,-176,0.03
-28,-175,0.03
-28,-174,0.03
-28,-173,0.03
-28,-172,0.03
-28,-171,0.03
-28,-170,0.03
-28,-169,0.03
-28,-168,0.03
-28,-167,0.03
-28,-166,0.03
-28,-165,0.03
-28,-164,0.03
-28,-163,0.03
-28,-162,0.03
-28,-161,0.03
-28,-160,0.03
-28,-159,0.03
-28,-158,0.03
-28,-157,0.03
-28,-156,0.03
-28,-155,0.03
-28,-154,0.03
-28,-153,0.03
-28,-152,0.03
-28,-151,0.03
-28,-150,0.03
-28,-149,0.03
-28,-148,0.03
-28,-147,0.03
-28,-146,0.03
-28,-145,0.03
-28,-144,0.03
-28,-143,0.03
-28,-142,0.03
-28,-141,0.03
-28,-140,0.03
-28,-139,0.03
-28,-138,0.03
-28,-137,0.03
-28,-136,0.03
-28,-135,0.03
-28,-134,0.03
-28,-133,0.03
-28,-132,0.03
-28,-131,0.03
-28,-130,0.03
-28,-129,0.03
-28,-128,0.03
-28,-127,0.03
-28,-126,0.03
-28,-125,0.03
-28,-124,0.03
-28,-123,0.03
-28,-122,0.03
-28,-121,0.03
-28,-120,0.03
-28,-119,0.03
-28,-118,0.03
-28,-117,0.03
-28,-116,0.03
-28,-115,0.03
-28,-114,0.03
-28,-113,0.03
-28,-112,0.03
-28,-111,0.03
-28,-110,0.03
-28,-109,0.03
-28,-108,0.03
-28,-107,0.03
-28,-106,0.03
-28,-105,0.03
-28,-104,0.03
-28,-103,0.03
-28,-102,0.03
-28,-101,0.03
-28,-100,0.03
-28,-99,0.03
-28,-98,0.03
-28,-97,0.03
-28,-96,0.03
-28,-95,0.03
-28,-94,0.03
-28,-93,0.03
-28,-92,0.03
-28,-91,0.03
-28,-90,0.03
-28,-89,0.03
-28,-88,0.03
-28,-87,0.03
-28,-86,0.03
-28,-85,0.03
-28,-84,0.03
-28,-83,0.03
-28,-82,0.03
-28,-81,0.03
-28,-80,0.03
-28,-79,0.03
-28,-78,0.03
-28,-77,0.03
-28,-76,0.03
-28,-75,0.03
-28,-74,0.03
-28,-73,0.03
-28,-72,0.03
-28,-71,0.03
-28,-70,0.03
-28,-69,0.03
-28,-68,0.03
-28,-67,0.03
-28,-66,0.03
-28,-65,0.03
-28,-64,0.03
-28,-63,0.03
-28,-62,0.03
-28,-61,0.03
-28,-60,0.03
